Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2009-09-24,Melbourne,11.6,20.8,0.4,4.8,5.4,N,59.0,NNW,NW,30.0,15.0,68.0,34.0,1010.7,1008.1,7.0,7.0,13.9,19.9,No,Yes
2009-09-23,Melbourne,11.6,18.4,0.0,3.0,8.1,SW,69.0,WSW,SW,33.0,39.0,62.0,46.0,1001.3,1004.6,7.0,6.0,13.9,17.2,No,No
2009-09-22,Melbourne,10.6,18.9,16.6,6.0,5.5,N,56.0,NNW,N,13.0,30.0,68.0,52.0,997.0,995.5,7.0,5.0,14.8,18.0,Yes,No
2009-09-21,Melbourne,8.7,19.7,0.0,4.0,7.6,NNE,39.0,NNW,NNE,4.0,22.0,60.0,37.0,1014.2,1006.3,2.0,7.0,13.6,19.0,No,Yes
2009-09-20,Melbourne,10.4,18.7,2.6,4.0,6.3,WSW,41.0,W,W,13.0,28.0,65.0,30.0,1015.2,1013.5,7.0,7.0,11.5,17.9,Yes,No
2009-09-19,Melbourne,12.1,20.9,0.0,4.0,6.8,N,69.0,N,NNW,48.0,39.0,33.0,46.0,1013.9,1011.6,7.0,7.0,16.5,19.8,No,Yes
2009-09-18,Melbourne,10.6,18.5,12.6,4.0,10.2,WSW,31.0,SSW,ESE,9.0,6.0,57.0,44.0,1023.1,1019.0,5.0,0.0,13.2,17.6,Yes,No
2009-09-17,Melbourne,15.7,18.9,0.0,8.4,0.0,SSW,54.0,N,NNW,31.0,26.0,36.0,88.0,1008.8,1008.2,8.0,8.0,18.3,13.5,No,Yes
2009-09-16,Melbourne,8.0,22.9,0.0,5.8,8.5,N,48.0,N,N,33.0,31.0,38.0,22.0,1020.5,1013.6,2.0,6.0,15.8,22.3,No,No
2009-09-15,Melbourne,5.5,20.4,0.0,3.4,10.8,NW,33.0,N,N,19.0,20.0,50.0,29.0,1020.9,1017.7,3.0,3.0,11.3,19.6,No,No
2009-09-14,Melbourne,6.7,17.0,0.0,5.0,6.4,SW,28.0,WSW,SE,17.0,17.0,55.0,39.0,1023.0,1021.2,0.0,6.0,11.4,15.4,No,No
2009-09-13,Melbourne,15.8,19.8,0.0,12.8,2.2,WSW,67.0,WSW,NNW,2.0,30.0,70.0,43.0,1012.8,1010.7,7.0,6.0,15.9,19.1,No,No
2009-09-12,Melbourne,13.0,29.9,0.0,9.8,6.0,N,83.0,N,N,43.0,46.0,68.88,51.54,1012.9,1006.2,7.0,7.0,17.9,29.0,No,No
2009-09-11,Melbourne,7.7,22.5,0.0,5.2,9.1,N,100.0,N,N,57.0,76.0,53.0,34.0,1016.5,1010.5,3.0,6.0,13.0,19.8,No,No
2009-09-10,Melbourne,10.5,14.8,0.0,3.2,2.8,W,40.04,W,WSW,19.0,11.0,57.0,48.0,1018.0,1017.6,8.0,7.0,11.6,14.3,No,No
2009-08-27,Melbourne,8.5,18.8,0.0,4.6,7.8,NW,61.0,NNW,NNW,31.0,33.0,62.0,38.0,1012.1,1009.1,1.0,6.0,11.7,18.0,No,No
2009-08-28,Melbourne,10.7,19.7,0.0,4.8,8.6,N,56.0,N,NNE,31.0,26.0,66.0,45.0,1012.7,1009.5,3.0,6.0,13.1,19.5,No,No
2009-08-29,Melbourne,12.3,15.5,0.0,6.0,0.5,N,72.0,N,W,43.0,19.0,70.0,63.0,997.7,996.9,7.0,7.0,14.3,15.2,No,Yes
2009-08-30,Melbourne,6.7,16.0,4.2,1.6,6.6,W,59.0,W,WNW,28.0,37.0,57.0,43.0,1011.8,1011.7,3.0,7.0,9.2,14.9,Yes,No
2009-08-31,Melbourne,9.1,16.6,0.0,2.8,3.6,WNW,56.0,WNW,W,30.0,30.0,62.0,73.0,1014.2,1013.5,7.0,7.0,13.0,13.6,No,Yes
2009-09-01,Melbourne,7.5,16.0,1.6,2.2,8.3,WNW,39.0,NNW,N,15.0,19.0,49.0,32.0,1021.8,1020.5,3.0,6.0,11.4,15.3,Yes,No
2009-09-27,Melbourne,7.7,12.6,2.0,2.8,3.9,WSW,81.0,WSW,SW,44.0,48.0,64.0,68.0,1009.1,1010.3,6.0,7.0,10.2,11.1,Yes,Yes
2009-09-02,Melbourne,8.6,19.7,0.0,5.8,10.8,N,69.0,N,N,41.0,33.0,53.0,32.0,1021.4,1017.3,1.0,2.0,11.9,18.5,No,No
2009-09-04,Melbourne,9.8,17.3,1.4,5.4,6.5,WSW,72.0,NNW,NW,26.0,24.0,59.0,55.0,1010.9,1009.8,3.0,7.0,13.3,13.6,Yes,Yes
2009-09-05,Melbourne,6.5,17.2,2.6,3.6,9.1,WNW,46.0,N,NW,28.0,22.0,65.0,31.0,1016.1,1014.6,1.0,6.0,11.2,16.7,Yes,No
2009-09-06,Melbourne,8.1,16.7,0.0,4.2,1.2,N,67.0,NNE,N,31.0,43.0,53.0,36.0,1013.7,1007.9,7.0,7.0,11.9,16.0,No,No
2009-09-07,Melbourne,9.6,15.9,0.8,2.8,3.0,NNE,39.0,N,SSW,19.0,13.0,70.0,64.0,1003.8,1003.4,7.0,7.0,12.4,14.9,No,Yes
2009-09-08,Melbourne,10.2,15.3,4.8,1.0,4.8,SSW,57.0,SW,SSW,28.0,35.0,82.0,80.0,1011.9,1012.2,7.0,7.0,12.3,12.7,Yes,No
2009-09-09,Melbourne,9.7,14.4,0.8,2.6,0.8,SW,48.0,WSW,SW,28.0,28.0,71.0,57.0,1014.5,1013.6,7.0,7.0,11.4,14.1,No,No
2009-09-03,Melbourne,11.9,21.9,0.0,7.2,8.8,N,72.0,N,NNW,43.0,50.0,31.0,44.0,1010.6,1006.9,1.0,7.0,18.0,20.4,No,Yes
2009-09-28,Melbourne,8.5,14.7,3.6,3.6,2.9,WSW,50.0,SW,SW,24.0,13.0,87.0,54.0,1014.6,1013.3,8.0,7.0,10.3,14.3,Yes,Yes
2009-09-29,Melbourne,9.1,19.4,1.6,2.2,8.4,N,48.0,NNW,NE,4.0,19.0,53.0,35.0,1015.4,1011.2,5.0,4.0,12.2,18.9,Yes,No
2009-09-30,Melbourne,12.1,23.6,0.0,7.8,7.1,N,89.0,N,N,63.0,50.0,39.0,27.0,1011.6,1008.1,7.0,6.0,16.1,23.2,No,No
2009-10-19,Melbourne,10.6,21.5,0.0,3.4,10.7,E,30.0,ENE,S,6.0,4.0,61.0,44.0,1027.3,1023.5,7.0,1.0,13.6,20.6,No,No
2009-10-20,Melbourne,13.6,28.5,0.0,7.2,8.1,N,74.0,N,N,46.0,20.0,34.0,51.54,1017.6,1014.7,1.0,7.0,20.8,28.5,No,No
2009-10-21,Melbourne,13.7,18.7,0.0,8.4,8.6,SSE,35.0,S,S,19.0,22.0,80.0,50.0,1021.6,1021.9,7.0,2.0,13.7,17.7,No,No
2009-10-22,Melbourne,10.1,18.8,0.0,5.0,11.4,SSE,33.0,SSE,S,24.0,15.0,60.0,54.0,1023.6,1021.4,2.0,1.0,13.8,17.3,No,No
2009-10-23,Melbourne,12.7,18.8,0.0,5.2,9.8,S,37.0,S,S,17.0,24.0,64.0,44.0,1022.5,1022.2,7.0,1.0,14.2,18.3,No,No
2009-10-24,Melbourne,8.2,19.6,0.0,4.6,12.6,SSE,39.0,NE,SSE,6.0,20.0,64.0,48.0,1020.6,1018.6,1.0,1.0,13.1,19.0,No,No
2009-10-18,Melbourne,8.1,16.5,0.0,2.2,6.8,SW,28.0,SW,WSW,15.0,13.0,65.0,45.0,1028.2,1027.5,5.0,7.0,11.8,15.7,No,No
2009-10-25,Melbourne,12.0,18.2,0.0,5.8,8.7,SSE,56.0,SSE,S,31.0,41.0,51.0,36.0,1021.0,1021.9,7.0,4.0,13.3,17.4,No,No
2009-10-27,Melbourne,9.4,21.7,0.0,6.6,12.2,SSE,33.0,W,S,9.0,19.0,66.0,44.0,1027.6,1024.1,1.0,5.0,14.2,20.8,No,No
2009-10-28,Melbourne,12.0,21.1,0.0,6.8,4.6,SSW,33.0,SW,S,7.0,19.0,71.0,61.0,1026.8,1023.4,7.0,7.0,14.7,18.5,No,No
2009-10-29,Melbourne,11.1,30.6,0.0,4.0,9.2,SSW,46.0,E,SSW,7.0,17.0,68.0,36.0,1022.4,1018.3,4.0,5.0,16.8,29.1,No,No
2009-10-30,Melbourne,16.7,26.5,0.6,6.2,0.2,N,65.0,N,NE,24.0,24.0,64.0,61.0,1019.2,1017.9,7.0,7.0,21.6,24.8,No,Yes
2009-10-31,Melbourne,19.3,33.1,4.0,3.0,11.7,N,50.0,N,NW,28.0,22.0,51.0,49.0,1019.7,1016.4,1.0,2.0,24.3,26.7,Yes,Yes
2009-11-01,Melbourne,15.0,20.1,4.6,8.6,1.4,SSW,30.0,SSW,S,11.0,19.0,94.0,71.0,1021.3,1021.8,8.0,7.0,15.6,18.4,Yes,No
2009-10-26,Melbourne,9.5,21.2,0.0,5.6,12.7,SSE,52.0,SSE,S,31.0,31.0,55.0,37.0,1027.4,1025.0,1.0,1.0,13.8,19.3,No,No
2009-08-26,Melbourne,7.7,15.7,4.0,6.4,5.8,W,59.0,N,NNW,39.0,30.0,65.0,45.0,1009.5,1007.7,4.0,7.0,8.7,14.9,Yes,No
2009-10-17,Melbourne,10.3,17.1,1.2,2.2,2.1,SW,33.0,SW,S,20.0,19.0,74.0,53.0,1024.8,1025.4,7.0,6.0,13.1,16.6,Yes,No
2009-10-15,Melbourne,10.8,16.3,1.8,2.2,2.5,SW,81.0,N,SW,17.0,41.0,72.0,71.0,1005.2,1007.0,7.0,6.0,12.8,13.9,Yes,Yes
2009-10-01,Melbourne,13.5,16.6,0.0,8.2,0.4,N,37.0,S,S,13.0,17.0,72.0,61.0,1010.2,1011.6,7.0,7.0,14.5,15.3,No,No
2009-10-02,Melbourne,11.0,14.7,0.0,1.6,0.1,SSE,50.0,SSE,S,28.0,33.0,55.0,56.0,1013.7,1012.3,7.0,7.0,12.5,13.8,No,No
2009-10-03,Melbourne,11.0,18.0,0.0,4.0,6.3,S,39.0,S,SE,26.0,20.0,82.0,76.0,1017.2,1015.3,7.0,5.0,12.3,16.7,No,No
2009-10-04,Melbourne,9.6,18.7,0.0,2.6,4.9,SSE,31.0,SSW,SSE,6.0,19.0,73.0,45.0,1020.5,1019.0,7.0,3.0,11.4,18.6,No,No
2009-10-05,Melbourne,11.1,17.2,0.0,3.2,3.1,SSW,43.0,W,SW,20.0,22.0,59.0,52.0,1022.2,1021.9,7.0,7.0,13.6,17.0,No,Yes
2009-10-06,Melbourne,9.2,15.7,3.0,2.4,7.1,SSW,52.0,WSW,SSW,22.0,20.0,76.0,45.0,1023.5,1021.5,7.0,6.0,10.5,15.0,Yes,No
2009-10-16,Melbourne,7.6,18.0,5.4,2.4,2.0,SW,44.0,SW,S,20.0,20.0,78.0,52.0,1015.9,1017.2,7.0,4.0,11.7,17.2,Yes,Yes
2009-10-07,Melbourne,7.8,16.2,0.8,2.8,10.0,SSE,52.0,SW,S,17.0,37.0,52.0,43.0,1024.0,1024.5,6.0,5.0,12.4,15.1,No,No
2009-10-09,Melbourne,7.5,18.2,0.0,4.8,9.5,SE,48.0,SW,SSE,7.0,28.0,63.0,40.0,1030.3,1028.7,2.0,6.0,11.9,16.8,No,No
2009-10-10,Melbourne,5.9,20.0,0.0,3.2,10.4,SSE,31.0,WSW,E,9.0,13.0,72.0,38.0,1030.1,1026.0,1.0,3.0,9.7,18.1,No,No
2009-10-11,Melbourne,7.0,22.2,0.0,4.8,9.1,S,46.0,N,N,28.0,26.0,64.0,25.0,1021.4,1015.3,1.0,7.0,12.0,20.2,No,No
2009-10-12,Melbourne,11.8,22.6,0.8,6.0,5.8,N,80.0,N,WNW,31.0,31.0,48.0,51.0,1001.1,996.7,6.0,7.0,16.6,18.0,No,No
2009-10-13,Melbourne,9.7,19.2,0.8,7.6,4.1,WNW,69.0,N,NW,43.0,37.0,62.0,28.0,995.4,992.0,7.0,7.0,10.7,19.2,No,Yes
2009-10-14,Melbourne,9.6,16.4,3.2,5.4,2.8,WSW,72.0,W,WSW,24.0,37.0,70.0,67.0,999.9,1002.2,6.0,7.0,12.2,14.7,Yes,Yes
2009-10-08,Melbourne,8.9,16.0,0.4,4.0,9.3,SSE,44.0,S,SSE,11.0,31.0,57.0,45.0,1027.4,1027.1,6.0,6.0,11.3,14.4,No,No
2009-08-25,Melbourne,7.1,14.8,5.6,6.8,7.6,WNW,104.0,NW,NNW,24.0,43.0,55.0,45.0,1004.5,999.1,1.0,6.0,10.0,14.6,Yes,Yes
2009-08-24,Melbourne,11.1,17.5,0.2,5.6,8.8,NW,72.0,WNW,NW,43.0,41.0,77.0,33.0,999.5,996.2,5.0,7.0,11.8,16.5,No,Yes
2009-08-23,Melbourne,9.2,19.0,0.0,4.0,10.6,N,69.0,N,N,35.0,46.0,69.0,49.0,1007.1,1002.3,1.0,4.0,12.4,17.9,No,No
2009-07-03,Melbourne,8.1,13.3,7.2,1.0,3.2,WSW,56.0,WSW,SSW,30.0,24.0,84.0,77.0,1009.2,1011.8,6.0,7.0,9.0,11.4,Yes,Yes
2009-07-04,Melbourne,8.9,15.1,1.2,0.8,2.4,SW,57.0,WSW,WSW,20.0,35.0,83.0,65.0,1016.2,1015.1,5.0,7.0,11.0,14.5,Yes,No
2009-07-05,Melbourne,8.8,13.2,1.0,1.8,3.2,SW,41.0,SW,SSW,17.0,19.0,80.0,77.0,1021.8,1021.1,7.0,7.0,9.2,11.0,No,No
2009-07-06,Melbourne,7.1,13.7,0.0,2.0,4.9,WSW,46.0,W,SSW,24.0,20.0,76.0,69.0,1022.2,1021.5,3.0,7.0,8.4,12.6,No,No
2009-07-07,Melbourne,7.6,14.2,0.4,0.4,9.1,N,33.0,NNW,WSW,6.0,9.0,75.0,47.0,1026.5,1024.3,0.0,0.0,7.9,13.4,No,No
2009-07-08,Melbourne,3.4,15.0,0.0,1.6,8.8,NNE,43.0,N,N,11.0,22.0,79.0,42.0,1029.0,1027.2,8.0,4.0,4.8,14.6,No,No
2009-07-02,Melbourne,9.5,13.5,0.2,2.6,0.2,W,52.0,NNW,NW,20.0,19.0,68.0,65.0,1005.2,1002.4,7.0,8.0,10.6,12.6,No,Yes
2009-07-09,Melbourne,4.2,16.9,0.0,2.2,8.3,N,50.0,NNE,N,13.0,19.0,74.0,45.0,1030.3,1027.1,6.0,3.0,6.3,15.6,No,No
2009-07-11,Melbourne,9.3,14.3,2.2,3.8,1.1,W,40.04,N,N,50.0,57.0,56.0,56.0,1012.9,1008.6,7.0,7.0,13.7,13.9,Yes,No
2009-07-12,Melbourne,10.8,15.7,0.6,0.8,2.6,NW,59.0,NNW,NW,28.0,30.0,77.0,51.0,1005.1,1002.6,5.0,6.0,11.6,15.5,No,No
2009-07-13,Melbourne,9.0,15.6,0.0,3.6,3.8,W,50.0,N,NNW,22.0,24.0,76.0,60.0,1003.8,1001.7,7.0,7.0,10.2,14.7,No,No
2009-07-14,Melbourne,8.1,13.9,1.0,1.2,2.0,N,37.0,N,N,24.0,15.0,76.0,57.0,1004.3,1003.5,7.0,7.0,9.0,12.7,No,No
2009-07-15,Melbourne,9.0,13.6,0.0,2.4,2.6,N,30.0,N,S,15.0,7.0,78.0,49.0,1010.3,1010.4,7.0,5.0,9.9,13.3,No,No
2009-07-17,Melbourne,5.0,15.0,0.0,1.0,7.2,N,30.0,N,NE,9.0,2.0,85.0,55.0,1022.7,1020.4,3.0,7.0,6.6,13.7,No,No
2009-07-10,Melbourne,5.8,15.1,0.0,2.4,0.7,NNE,63.0,N,NNE,20.0,31.0,72.0,55.0,1025.5,1020.5,7.0,8.0,9.3,14.0,No,Yes
2009-07-18,Melbourne,6.6,13.6,0.0,1.4,5.4,N,63.0,N,N,28.0,41.0,72.0,58.0,1019.2,1014.9,4.0,7.0,8.3,11.8,No,No
2009-07-01,Melbourne,10.9,15.6,2.6,4.2,6.9,WNW,65.0,NNW,NW,35.0,39.0,67.0,47.0,998.7,998.1,6.0,7.0,12.2,15.4,Yes,No
2009-06-29,Melbourne,5.6,17.8,0.0,1.6,7.0,N,59.0,N,N,31.0,33.0,76.0,60.0,1006.4,1005.2,6.0,3.0,13.0,16.7,No,No
2009-06-15,Melbourne,5.6,15.7,0.0,1.8,8.5,S,26.0,ESE,S,6.0,17.0,82.0,63.0,1014.3,1014.4,2.0,2.0,7.2,15.2,No,No
2009-06-16,Melbourne,7.2,14.5,0.0,0.8,4.7,S,19.0,SW,SSW,7.0,7.0,88.0,66.0,1023.8,1023.5,7.0,5.0,9.4,13.4,No,No
2009-06-17,Melbourne,6.0,13.5,0.0,0.6,4.6,SW,20.0,WSW,SSW,4.0,11.0,92.0,73.0,1029.3,1028.0,8.0,5.0,8.8,11.8,No,No
2009-06-18,Melbourne,4.6,17.6,0.0,0.8,8.6,N,31.0,WNW,N,2.0,20.0,92.0,46.0,1030.7,1028.1,7.0,2.0,5.4,16.4,No,No
2009-06-19,Melbourne,5.1,18.2,0.0,2.0,7.7,NNE,44.0,N,N,17.0,24.0,79.0,44.0,1029.7,1025.7,6.0,5.0,7.0,16.7,No,No
2009-06-20,Melbourne,6.9,15.3,0.0,3.2,0.3,NNE,59.0,N,N,17.0,43.0,61.0,67.0,1022.2,1017.7,7.0,8.0,10.8,14.0,No,No
2009-06-30,Melbourne,13.0,19.4,0.0,4.0,4.8,N,91.0,NNE,N,50.0,52.0,61.0,50.0,999.0,989.9,7.0,7.0,15.9,18.1,No,Yes
2009-06-21,Melbourne,10.8,16.1,0.0,1.2,0.0,N,41.0,N,NNE,19.0,15.0,99.0,75.0,1019.3,1018.0,7.0,7.0,11.0,15.5,No,Yes
2009-06-23,Melbourne,8.6,16.6,0.0,1.8,1.5,N,56.0,NE,NNE,26.0,22.0,77.0,61.0,1017.5,1013.4,7.0,7.0,11.1,16.1,No,Yes
2009-06-24,Melbourne,11.0,17.6,1.6,0.6,7.8,N,37.0,N,N,20.0,11.0,75.0,49.0,1014.0,1012.1,6.0,4.0,11.3,16.9,Yes,No
2009-06-25,Melbourne,5.5,15.0,0.0,2.6,3.8,W,39.0,N,NNW,15.0,6.0,84.0,67.0,1013.7,1010.0,6.0,6.0,7.2,13.6,No,No
2009-06-26,Melbourne,7.1,16.4,0.0,1.4,7.8,N,48.0,N,N,31.0,26.0,81.0,57.0,1009.3,1006.8,3.0,6.0,10.6,15.5,No,No
2009-06-27,Melbourne,7.9,14.9,0.0,1.6,1.1,N,20.0,N,WSW,0.0,2.0,82.0,70.0,1008.3,1006.1,5.0,6.0,8.4,13.1,No,No
2009-06-28,Melbourne,5.0,16.1,0.0,1.8,6.5,N,61.0,N,N,15.0,22.0,89.0,59.0,1006.6,1004.0,6.0,7.0,5.7,14.0,No,No
2009-06-22,Melbourne,9.9,17.6,1.2,1.4,8.9,N,48.0,N,NNE,28.0,26.0,82.0,51.0,1019.0,1017.0,2.0,1.0,10.4,17.4,Yes,No
2009-11-02,Melbourne,13.9,29.4,0.0,1.8,9.1,N,50.0,SSW,SE,9.0,17.0,65.0,53.0,1021.4,1016.4,7.0,7.0,17.8,23.9,No,No
2009-07-19,Melbourne,8.2,15.5,0.0,3.0,9.1,N,63.0,N,N,31.0,39.0,68.0,57.0,1016.6,1014.9,3.0,7.0,10.8,14.4,No,No
2009-07-21,Melbourne,12.8,19.6,0.0,8.0,6.1,N,78.0,N,N,50.0,54.0,36.0,28.0,1012.9,1007.0,5.0,5.0,13.7,18.4,No,No
2009-08-09,Melbourne,6.6,14.6,0.0,4.8,3.8,N,61.0,N,N,37.0,35.0,54.0,39.0,1018.9,1016.3,7.0,7.0,9.0,12.7,No,No
2009-08-10,Melbourne,9.0,13.8,0.0,3.2,0.0,N,35.0,N,E,13.0,17.0,68.0,50.0,1017.7,1012.5,8.0,7.0,9.6,12.6,No,No
2009-08-11,Melbourne,9.5,16.2,0.6,1.2,2.7,N,48.0,W,NE,7.0,7.0,80.0,59.0,1009.3,1008.3,8.0,7.0,10.8,14.6,No,Yes
2009-08-12,Melbourne,6.0,14.5,5.8,0.6,0.8,SSE,26.0,NW,S,11.0,17.0,89.0,83.0,1011.6,1010.4,8.0,8.0,9.7,13.7,Yes,No
2009-08-13,Melbourne,9.3,18.5,0.4,0.6,7.6,WSW,37.0,N,SW,17.0,11.0,81.0,61.0,1014.6,1013.3,2.0,7.0,11.1,16.7,No,No
2009-08-14,Melbourne,8.9,19.1,1.0,1.8,9.7,N,61.0,N,NE,13.0,20.0,71.0,39.0,1019.9,1016.7,6.0,5.0,12.3,19.0,No,No
2009-08-08,Melbourne,3.8,16.5,0.0,3.8,9.7,N,41.0,N,NW,24.0,22.0,67.0,29.0,1024.8,1020.8,1.0,7.0,6.6,15.7,No,No
2009-08-15,Melbourne,10.5,19.3,0.0,4.0,6.5,N,89.0,N,N,61.0,59.0,58.0,46.0,1015.0,1010.3,5.0,2.0,12.7,18.2,No,No
2009-08-17,Melbourne,9.7,17.0,5.4,4.0,8.4,NW,61.0,WNW,W,28.0,26.0,58.0,26.0,1015.2,1018.0,2.0,7.0,11.2,16.9,Yes,No
2009-08-18,Melbourne,8.4,16.7,0.0,3.8,7.9,N,41.0,NNW,NNE,19.0,22.0,68.0,50.0,1027.3,1024.9,6.0,3.0,10.9,15.8,No,No
2009-08-19,Melbourne,9.8,18.6,0.0,2.6,7.8,N,69.0,N,N,31.0,37.0,59.0,40.0,1024.3,1019.5,0.0,3.0,12.4,18.0,No,Yes
2009-08-20,Melbourne,11.1,18.2,2.8,6.0,6.3,N,70.0,NNE,N,22.0,43.0,84.0,43.0,1018.0,1010.8,7.0,6.0,11.2,17.5,Yes,No
2009-08-21,Melbourne,11.1,18.8,1.0,3.4,7.3,W,93.0,N,WSW,39.0,43.0,61.0,40.0,994.5,999.0,7.0,6.0,15.5,14.3,No,No
2009-08-22,Melbourne,6.6,16.3,0.2,4.4,10.0,N,63.0,N,N,24.0,37.0,62.0,36.0,1008.7,1005.8,0.0,6.0,9.2,15.1,No,No
2009-08-16,Melbourne,12.7,17.2,0.0,7.4,5.6,N,98.0,N,NW,50.0,28.0,49.0,49.0,1001.0,1001.5,7.0,6.0,16.8,16.0,No,Yes
2009-07-20,Melbourne,10.8,19.0,0.0,5.8,8.6,N,74.0,N,N,48.0,46.0,48.0,31.0,1015.8,1011.4,6.0,6.0,12.8,19.0,No,No
2009-08-07,Melbourne,11.0,14.6,1.0,4.6,7.9,SW,87.0,WSW,SW,35.0,31.0,65.0,41.0,1012.3,1018.3,4.0,4.0,11.4,13.5,No,No
2009-08-05,Melbourne,8.3,16.6,5.2,1.4,7.2,N,50.0,N,NNW,28.0,19.0,75.0,55.0,1019.5,1016.6,6.0,7.0,10.2,15.8,Yes,No
2009-07-22,Melbourne,12.3,16.8,0.0,4.0,2.8,NNW,57.0,NW,WNW,33.0,35.0,56.0,82.0,1003.8,1002.4,3.0,7.0,13.3,12.6,No,Yes
2009-07-23,Melbourne,7.1,14.5,15.6,3.4,6.0,S,41.0,WSW,SW,20.0,13.0,82.0,51.0,1017.8,1020.8,7.0,5.0,8.3,14.1,Yes,No
2009-07-24,Melbourne,3.9,13.3,0.0,1.8,6.1,N,59.0,NNW,NNW,22.0,22.0,77.0,43.0,1024.9,1022.4,1.0,7.0,5.7,12.8,No,No
2009-07-25,Melbourne,5.7,13.6,0.0,3.4,5.6,N,65.0,N,N,43.0,28.0,57.0,49.0,1022.9,1020.0,7.0,5.0,9.7,12.3,No,No
2009-07-26,Melbourne,7.4,15.7,0.0,4.0,7.2,N,56.0,N,NNW,33.0,19.0,66.0,39.0,1015.4,1012.2,6.0,7.0,8.6,14.6,No,No
2009-07-27,Melbourne,8.6,16.4,0.0,2.8,5.1,W,56.0,N,W,30.0,28.0,64.0,68.0,1015.8,1015.7,4.0,7.0,10.0,14.0,No,No
2009-08-06,Melbourne,10.1,19.1,0.0,4.4,1.1,N,80.0,N,N,50.0,44.0,50.0,45.0,1014.1,1009.4,7.0,7.0,14.7,17.5,No,No
2009-07-28,Melbourne,8.5,15.1,0.0,2.8,7.2,NNW,44.0,N,NNW,20.0,28.0,72.0,58.0,1021.6,1020.3,1.0,7.0,9.4,14.0,No,No
2009-07-30,Melbourne,10.2,16.1,0.4,2.2,3.9,W,37.0,N,NNW,20.0,20.0,73.0,52.0,1023.0,1019.0,7.0,7.0,11.3,15.4,No,Yes
2009-07-31,Melbourne,9.3,16.2,7.2,3.4,6.5,W,41.0,NW,WSW,17.0,24.0,74.0,46.0,1020.8,1020.1,3.0,5.0,10.6,14.9,Yes,No
2009-08-01,Melbourne,10.6,16.6,0.2,1.6,3.8,W,44.0,N,W,17.0,24.0,64.0,53.0,1023.9,1022.7,6.0,7.0,11.9,15.8,No,No
2009-08-02,Melbourne,11.3,16.9,0.4,2.4,3.4,NNW,63.0,NNW,N,28.0,30.0,69.0,46.0,1024.4,1020.1,7.0,7.0,13.1,15.5,No,Yes
2009-08-03,Melbourne,8.8,15.4,3.2,3.6,7.1,W,93.0,W,NW,20.0,13.0,65.0,35.0,1022.4,1021.9,1.0,6.0,9.9,14.8,Yes,No
2009-08-04,Melbourne,8.5,15.0,0.0,3.8,2.5,N,50.0,N,NW,35.0,24.0,58.0,62.0,1017.7,1015.6,7.0,7.0,10.2,14.5,No,Yes
2009-07-29,Melbourne,9.4,16.4,0.0,1.2,4.4,W,37.0,N,W,13.0,20.0,71.0,52.0,1024.0,1023.1,6.0,7.0,12.3,16.0,No,No
2009-06-14,Melbourne,8.3,16.2,0.2,2.0,1.4,N,52.0,N,NNE,28.0,13.0,68.0,52.0,1009.9,1008.2,5.0,7.0,10.0,15.3,No,No
2009-11-03,Melbourne,14.8,21.9,0.8,7.0,5.9,WSW,61.0,SW,WSW,9.0,46.0,54.0,45.0,1009.7,1012.5,3.0,7.0,16.5,19.6,No,No
2009-11-05,Melbourne,12.0,19.3,0.0,4.8,8.9,SSE,43.0,S,S,22.0,26.0,49.0,48.0,1024.5,1023.5,6.0,3.0,14.6,18.0,No,No
2010-02-16,Melbourne,16.0,27.3,0.0,5.6,12.7,S,39.0,SSE,S,26.0,24.0,67.0,44.0,1017.5,1015.7,1.0,0.0,19.1,25.5,No,No
2010-02-15,Melbourne,19.0,27.3,0.0,5.8,7.4,SE,57.0,SE,S,28.0,30.0,72.0,45.0,1013.2,1013.9,7.0,6.0,20.3,26.1,No,No
2010-02-14,Melbourne,17.7,28.3,9.2,1.6,7.5,SSE,43.0,SW,S,15.0,20.0,85.0,63.0,1008.9,1006.8,7.0,4.0,19.1,25.0,Yes,No
2010-02-13,Melbourne,18.2,21.3,0.0,2.8,0.1,SSW,31.0,SSW,S,11.0,22.0,83.0,76.0,1011.9,1010.4,8.0,7.0,18.9,20.8,No,Yes
2010-02-12,Melbourne,19.5,22.8,35.2,6.8,0.4,S,37.0,SW,S,20.0,22.0,79.0,66.0,1011.1,1012.6,8.0,7.0,20.9,21.1,Yes,No
2010-02-11,Melbourne,22.2,31.4,0.0,3.4,4.5,SW,72.0,WNW,NNE,9.0,20.0,67.0,64.0,1014.4,1009.0,6.0,7.0,24.2,29.1,No,Yes
2010-02-10,Melbourne,20.1,32.7,0.0,8.8,3.8,WNW,59.0,E,N,7.0,22.0,71.0,50.0,1018.5,1015.4,6.0,7.0,24.2,28.3,No,No
2010-02-09,Melbourne,19.3,32.1,0.0,10.0,8.8,N,54.0,N,SSE,39.0,20.0,58.0,53.0,1019.5,1017.8,2.0,5.0,25.5,29.5,No,No
2010-02-08,Melbourne,19.0,35.3,0.0,7.2,12.8,SSE,44.0,E,S,9.0,24.0,66.0,41.0,1020.9,1018.6,1.0,1.0,23.7,31.8,No,No
